,Date,ODS code,Organisation name,Type 1,Type 2,Other,Total A&E attendences
6806,2020-09-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10601,944,4693,16238
6807,2020-09-01,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8493,624,2338,11455
6808,2020-09-01,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5120,5120
6809,2020-09-01,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9880,0,0,9880
6810,2020-09-01,AXG,WILTSHIRE HEALTH & CARE,0,0,89,89
6811,2020-09-01,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,5439,0,1548,6987
6812,2020-09-01,AC008,ROSSENDALE MINOR INJURIES UNIT,0,0,904,904
6813,2020-09-01,RY9,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,3082,3082
6814,2020-09-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7180,0,0,7180
6815,2020-09-01,ARN02,ST.GEORGE'S CENTRE,0,0,1901,1901
6816,2020-09-01,NTV0W,WOKING WALK IN CENTRE,0,0,2230,2230
6817,2020-09-01,AJN,WORKINGTON HEALTH LIMITED,0,0,309,309
6818,2020-09-01,AQN04,PHL LYMINGTON UTC,0,0,1606,1606
6819,2020-09-01,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,752,752
6820,2020-09-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1235,1235
6821,2020-09-01,NYM13,HHCIC EAST WIC,0,0,0,0
6822,2020-09-01,Y02147,URGENT CARE CENTRE (QMS),0,0,6198,6198
6823,2020-09-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,11620,0,0,11620
6824,2020-09-01,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,754,754
6825,2020-09-01,NTV0B,ASHFORD WALK-IN-CENTRE,0,0,2329,2329
6826,2020-09-01,RW1,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,618,618
6827,2020-09-01,C82038,LATHAM HOUSE MEDICAL PRACTICE,0,0,311,311
6828,2020-09-01,DD401,EXMOUTH MINOR INJURY UNIT,0,0,1077,1077
6829,2020-09-01,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,5967,0,2725,8692
6830,2020-09-01,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,4750,4750
6831,2020-09-01,C83023,SLEAFORD MEDICAL GROUP,0,0,235,235
6832,2020-09-01,L83087,OKEHAMPTON MEDICAL CENTRE,0,0,150,150
6833,2020-09-01,Y02532,MIRIAM MINOR EMERGENCY,0,0,1271,1271
6834,2020-09-01,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0
6835,2020-09-01,NQT5F,SKELMERSDALE WALK IN CENTRE,0,0,1114,1114
6836,2020-09-01,NQT10,ASSURA READING LLP,0,0,0,0
6837,2020-09-01,Y02961,SUMMERFIELD GP SURG & URGENT CARE CENTRE,0,0,2199,2199
6838,2020-09-01,NQT5H,PAULTON MEMORIAL HOSPITAL,0,0,370,370
6839,2020-09-01,C82009,MARKET HARBOROUGH MED.CTR,0,0,287,287
6840,2020-09-01,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7551,366,5386,13303
6841,2020-09-01,M85813,BIRMINGHAM WIC,0,0,531,531
6842,2020-09-01,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3627,3627
6843,2020-09-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,5597,0,3269,8866
6844,2020-09-01,AD913,BECKENHAM BEACON UCC,0,0,2843,2843
6845,2020-09-01,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,5475,0,8212,13687
6846,2020-09-01,C82010,OAKHAM MEDICAL PRACTICE,0,0,203,203
6847,2020-09-01,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,4375,0,0,4375
6848,2020-09-01,Y02572,CALDER COMMUNITY PRACTICE,0,0,0,0
6849,2020-09-01,Y02816,EASTBOURNE STATION HEALTH CENTRE,0,0,612,612
6850,2020-09-01,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0
6851,2020-09-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0
6852,2020-09-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5906,0,0,5906
6853,2020-09-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9989,0,0,9989
6854,2020-09-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,2701,2701
6855,2020-09-01,Y03051,HASTINGS MED P & WALKIN,0,0,498,498
6856,2020-09-01,Y02428,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,459,459
6857,2020-09-01,Y02676,BRIGHTON STATION HEALTH CENTRE,0,0,1024,1024
6858,2020-09-01,Y02615,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,5786,5786
6859,2020-09-01,RLQ,WYE VALLEY NHS TRUST,5278,0,0,5278
6860,2020-09-01,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7864,0,0,7864
6861,2020-09-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8502,0,0,8502
6862,2020-09-01,Y00751,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0
6863,2020-09-01,NTPAD,ST MARY'S NHS TREATMENT CENTRE,0,0,4786,4786
6864,2020-09-01,AAH,TETBURY HOSPITAL TRUST LTD,0,0,181,181
6865,2020-09-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5845,0,633,6478
6866,2020-09-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11610,873,2065,14548
6867,2020-09-01,NTP11,SOUTHAMPTON NHS TREATMENT CENTRE,0,0,3007,3007
6868,2020-09-01,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0
6869,2020-09-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10525,1296,351,12172
6870,2020-09-01,R1H,BARTS HEALTH NHS TRUST,20445,876,11959,33280
6871,2020-09-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,6946,0,1814,8760
6872,2020-09-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3301,0,8457,11758
6873,2020-09-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9878,0,5685,15563
6874,2020-09-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,4236,4236
6875,2020-09-01,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,760,0,760
6876,2020-09-01,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9608,0,134,9742
6877,2020-09-01,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,8345,8345
6878,2020-09-01,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,2697,2697
6879,2020-09-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,10078,0,4770,14848
6880,2020-09-01,RCF,AIREDALE NHS FOUNDATION TRUST,4927,296,9,5232
6881,2020-09-01,RTV,NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0,0,267,267
6882,2020-09-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,8849,0,2057,10906
6883,2020-09-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3979,0,3129,7108
6884,2020-09-01,RNZ,SALISBURY NHS FOUNDATION TRUST,4068,276,917,5261
6885,2020-09-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7095,0,1342,8437
6886,2020-09-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0
6887,2020-09-01,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8621,0,0,8621
6888,2020-09-01,RVJ,NORTH BRISTOL NHS TRUST,7670,0,0,7670
6889,2020-09-01,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9219,0,3962,13181
6890,2020-09-01,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0
6891,2020-09-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11027,0,0,11027
6892,2020-09-01,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,15377,0,7481,22858
6893,2020-09-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,8425,3099,6309,17833
6894,2020-09-01,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,21964,0,4083,26047
6895,2020-09-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,6927,0,1371,8298
6896,2020-09-01,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,6845,0,847,7692
6897,2020-09-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26066,0,2168,28234
6898,2020-09-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,29233,0,960,30193
6899,2020-09-01,RWJ,STOCKPORT NHS FOUNDATION TRUST,8042,0,0,8042
6900,2020-09-01,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,12314,0,0,12314
6901,2020-09-01,RBK,WALSALL HEALTHCARE NHS TRUST,6331,0,2929,9260
6902,2020-09-01,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,12201,1519,0,13720
6903,2020-09-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0
6904,2020-09-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7186,672,1254,9112
6905,2020-09-01,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7516,0,2645,10161
6906,2020-09-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,9328,0,12818,22146
6907,2020-09-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,12118,1676,0,13794
6908,2020-09-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4157,0,0,4157
6909,2020-09-01,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,437,437
6910,2020-09-01,DT301,HERTS URGENT CARE (ASCOTS LANE),0,0,1688,1688
6911,2020-09-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8206,123,3152,11481
6912,2020-09-01,8J094,BADGER LTD,0,0,0,0
6913,2020-09-01,Y04538,BRACKNELL URGENT CARE CENTRE WIC,0,0,0,0
6914,2020-09-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,17660,0,3047,20707
6915,2020-09-01,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,4467,0,8023,12490
6916,2020-09-01,RJ2,LEWISHAM AND GREENWICH NHS TRUST,11260,0,10066,21326
6917,2020-09-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6961,0,3728,10689
6918,2020-09-01,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,2034,2034
6919,2020-09-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,4321,0,4162,8483
6920,2020-09-01,RH5,SOMERSET NHS FOUNDATION TRUST,5790,0,7129,12919
6921,2020-09-01,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,9553,1788,0,11341
6922,2020-09-01,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10975,254,266,11495
6923,2020-09-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,9487,577,2713,12777
6924,2020-09-01,Y03007,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0
6925,2020-09-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,8509,0,1436,9945
6926,2020-09-01,NNF09,BRANSHOLME HEALTH CENTRE,0,0,2305,2305
6927,2020-09-01,NL7,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4544,4544
6928,2020-09-01,NNJ0H,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,29,29
6929,2020-09-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,11951,0,7961,19912
6930,2020-09-01,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,7557,0,7538,15095
6931,2020-09-01,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,8193,0,3217,11410
6932,2020-09-01,NNF94,EAST RIDING COMMUNITY HOSPITAL,0,0,1800,1800
6933,2020-09-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,7495,0,4982,12477
6934,2020-09-01,RY5,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,6264,6264
6935,2020-09-01,NJS05,LOUGHBOROUGH URGENT CARE CENTRE,0,0,3653,3653
6936,2020-09-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9728,0,0,9728
6937,2020-09-01,NLX,SIRONA CARE & HEALTH,0,0,6584,6584
6938,2020-09-01,NNJ13,MELTON MOWBRAY,0,0,0,0
6939,2020-09-01,NNJ15,OAKHAM,0,0,7,7
6940,2020-09-01,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6534,0,1813,8347
6941,2020-09-01,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12597,0,2660,15257
6942,2020-09-01,NNJ12,MARKET HARBOROUGH,0,0,0,0
6943,2020-09-01,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16111,167,6255,22533
6944,2020-09-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,14151,0,6990,21141
6945,2020-09-01,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2017,2017
6946,2020-09-01,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10798,0,3778,14576
6947,2020-09-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,8959,1054,0,10013
6948,2020-09-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6095,1083,2988,10166
6949,2020-09-01,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4574,0,0,4574
6950,2020-09-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,3798,0,536,4334
6951,2020-09-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11643,536,8043,20222
6952,2020-09-01,NNFA7,GOOLE & DISTRICT HOSPITAL,0,0,999,999
6953,2020-09-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,17921,2423,5983,26327
6954,2020-09-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,7169,1288,6118,14575
6955,2020-09-01,NNJ,DHU HEALTH CARE C.I.C,0,0,0,0
6956,2020-09-01,R1F,ISLE OF WIGHT NHS TRUST,2628,0,1896,4524
6957,2020-09-01,RMC,BOLTON NHS FOUNDATION TRUST,8185,0,928,9113
6958,2020-09-01,RKE,WHITTINGTON HEALTH NHS TRUST,7731,0,0,7731
6959,2020-09-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6492,0,367,6859
6960,2020-09-01,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7888,0,4692,12580
6961,2020-09-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,5358,0,792,6150
6962,2020-09-01,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,14024,0,3187,17211
6963,2020-09-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7042,0,1172,8214
6964,2020-09-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13230,352,6327,19909
6965,2020-09-01,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,9719,316,4441,14476
6966,2020-09-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,8604,0,2532,11136
6967,2020-09-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,15509,0,5106,20615
6968,2020-09-01,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,4262,0,4262
6969,2020-09-01,RY7,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,1749,1749
6970,2020-09-01,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,5782,0,6069,11851
6971,2020-09-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,7895,0,3408,11303
6972,2020-09-01,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9180,0,6775,15955
6973,2020-09-01,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6354,1183,403,7940
6974,2020-09-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,18979,0,0,18979
6975,2020-09-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,8474,1023,2972,12469
6976,2020-09-01,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,7206,0,0,7206
6977,2020-09-01,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0
6978,2020-09-01,NNJ14,OADBY,0,0,27,27
6979,2020-09-01,NNF76,THE WILBERFORCE HEALTH CENTRE,0,0,2132,2132
6980,2020-09-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,12393,0,4522,16915
6981,2020-09-01,NR3,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,3400,3400
6982,2020-10-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0
6983,2020-10-01,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,365,365
6984,2020-10-01,RVJ,NORTH BRISTOL NHS TRUST,7238,0,0,7238
6985,2020-10-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5478,0,1031,6509
6986,2020-10-01,NNJ14,OADBY,0,0,42,42
6987,2020-10-01,NNJ15,OAKHAM,0,0,6,6
6988,2020-10-01,NNJ13,MELTON MOWBRAY,0,0,0,0
6989,2020-10-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9683,0,0,9683
6990,2020-10-01,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10277,246,140,10663
6991,2020-10-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,8554,1138,0,9692
6992,2020-10-01,RCF,AIREDALE NHS FOUNDATION TRUST,4574,408,0,4982
6993,2020-10-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9835,1298,367,11500
6994,2020-10-01,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13535,0,2940,16475
6995,2020-10-01,RNZ,SALISBURY NHS FOUNDATION TRUST,3826,280,712,4818
6996,2020-10-01,NJS05,LOUGHBOROUGH URGENT CARE CENTRE,0,0,3494,3494
6997,2020-10-01,NDA57,HASLEMERE MINOR INJURIES UNIT,0,0,501,501
6998,2020-10-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,12834,0,2811,15645
6999,2020-10-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,6593,0,1442,8035
7000,2020-10-01,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,766,0,766
7001,2020-10-01,NNJ12,MARKET HARBOROUGH,0,0,0,0
7002,2020-10-01,NNJ0H,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,30,30
7003,2020-10-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9831,0,5154,14985
7004,2020-10-01,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,6947,0,0,6947
7005,2020-10-01,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0
7006,2020-10-01,AQN04,PHL LYMINGTON UTC,0,0,1346,1346
7007,2020-10-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",10896,540,7593,19029
7008,2020-10-01,NLX,SIRONA CARE & HEALTH,0,0,5682,5682
7009,2020-10-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,24506,0,2210,26716
7010,2020-10-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4852,0,1923,6775
7011,2020-10-01,AC008,ROSSENDALE MINOR INJURIES UNIT,0,0,699,699
7012,2020-10-01,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1887,1887
7013,2020-10-01,RTV,NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0,0,159,159
7014,2020-10-01,Y02816,EASTBOURNE STATION HEALTH CENTRE,0,0,611,611
7015,2020-10-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10223,986,3713,14922
7016,2020-10-01,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,5539,0,0,5539
7017,2020-10-01,RPA,MEDWAY NHS FOUNDATION TRUST,6508,0,2783,9291
7018,2020-10-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9261,696,3931,13888
7019,2020-10-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,9685,0,4474,14159
7020,2020-10-01,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12090,0,2048,14138
7021,2020-10-01,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7873,0,2841,10714
7022,2020-10-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,2598,2598
7023,2020-10-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,11722,0,7157,18879
7024,2020-10-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3329,0,7412,10741
7025,2020-10-01,R1H,BARTS HEALTH NHS TRUST,19508,919,11071,31498
7026,2020-10-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11719,0,4363,16082
7027,2020-10-01,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,6758,0,1708,8466
7028,2020-10-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5364,0,0,5364
7029,2020-10-01,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7744,0,4160,11904
7030,2020-10-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4510,0,3199,7709
7031,2020-10-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,5400,0,2821,8221
7032,2020-10-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,7112,0,0,7112
7033,2020-10-01,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0
7034,2020-10-01,NNJ,DHU HEALTH CARE C.I.C,0,0,0,0
7035,2020-10-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,7033,1424,5805,14262
7036,2020-10-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6900,0,3033,9933
7037,2020-10-01,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7528,417,4769,12714
7038,2020-10-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13045,348,5497,18890
7039,2020-10-01,NNF76,THE WILBERFORCE HEALTH CENTRE,0,0,1877,1877
7040,2020-10-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,10694,0,2321,13015
7041,2020-10-01,NNFA7,GOOLE & DISTRICT HOSPITAL,0,0,833,833
7042,2020-10-01,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9780,0,0,9780
7043,2020-10-01,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1840,1840
7044,2020-10-01,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,6786,0,864,7650
7045,2020-10-01,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,20850,0,3779,24629
7046,2020-10-01,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,14415,0,2929,17344
7047,2020-10-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,8936,1039,2442,12417
7048,2020-10-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6048,0,444,6492
7049,2020-10-01,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,9707,348,3793,13848
7050,2020-10-01,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,12891,1385,128,14404
7051,2020-10-01,RMC,BOLTON NHS FOUNDATION TRUST,7968,0,858,8826
7052,2020-10-01,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,14914,0,7189,22103
7053,2020-10-01,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,5932,0,1480,7412
7054,2020-10-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,11796,1659,0,13455
7055,2020-10-01,RH5,SOMERSET NHS FOUNDATION TRUST,5481,0,5827,11308
7056,2020-10-01,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,4501,0,7238,11739
7057,2020-10-01,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9155,0,6474,15629
7058,2020-10-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7911,0,0,7911
7059,2020-10-01,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1118,1118
7060,2020-10-01,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,4997,0,6988,11985
7061,2020-10-01,NNF94,EAST RIDING COMMUNITY HOSPITAL,0,0,1620,1620
7062,2020-10-01,NNF09,BRANSHOLME HEALTH CENTRE,0,0,2118,2118
7063,2020-10-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10603,0,0,10603
7064,2020-10-01,Y00751,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0
7065,2020-10-01,RY5,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,5257,5257
7066,2020-10-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,27458,0,642,28100
7067,2020-10-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,5874,0,324,6198
